,0
Pyriproxyfen,0.05764257221950889
Sarolaner,0.05056650932127765
telavancin,0.08691084352602636
Fluciclovine,0.07087790967025358
CC-92480,-0.022128892994271555
Indoxacarb,0.03526969946984293
Molnupiravir - QC Failure,0.08031388821603151
amyloid P-IN-1,0.057601215278984555
Ubrogepant,-0.17296937434152257
NP-G2-044,0.0816509019322505
PTC596,-0.10977388342578602
Arimoclomol (maleate),0.08761570199533268
AB-680,-0.007035821615262689
RBN-2397,0.014198090887760686
Deprodone propionate,0.0069222476760841
GSK-626616,0.07127051358941482
Enarodustat,0.06522887867553444
DM4,-0.16406986133138143
PT2399,0.013663710321281292
Dexamethasone palmitate,-0.00865803620821971
Dorzagliatin,0.012471353733881982
TK216,-0.128897709137394
Senaparib,-0.0990324779992694
Zotatifin,0.044685121637887744
Remogliflozin etabonate,0.059640841019724784
SNDX-5613,0.035730582456821425
LHF-535,-0.0031497341128532926
(Rac)-Tavapadon,0.04514900234821178
Sibofimloc,0.07879172385240299
Etripamil,0.042221002749227604
T-1101 (tosylate),-0.11590184113037377
AMXT-1501 tetrahydrochloride,0.09809667414284966
VX-984,0.04196865071147981
PF-06952229,0.15760107509418736
ATR inhibitor 2,-0.05298059824458851
Alicapistat,0.0713734548270183
EC5026,0.09697391518419103
E-7386,-0.08159202431741538
AZD8329,0.09820206982707584
AZD-0364,-0.01214457278510846
MSC2360844,0.11299669795922805
SSTR5 antagonist 1,0.09310293271494992
LY2922470,0.04149220672694067
IM156,0.07167105405468058
BAY 2416964,0.0670438885955006
Zamicastat,0.026995672592323324
AZD-7648,0.09312206381668905
PTI-428,0.11390828719600231
S55746,0.06769865346293388
Nevanimibe hydrochloride,0.06259878874805416
Olutasidenib,0.09027751540287737
SAR439859,0.05572100245091048
BMS-986165,0.10480785881211993
Selpercatinib,0.014348365109839471
Difamilast,0.06900147955109569
Antineoplaston A10,0.07755724391624538
ODM-203,0.08009711110225808
Gusacitinib,-0.10437312101742692
SX-682,0.09659200134942178
9-ING-41,-0.11061875634072453
N-Acetylcysteine amide,0.11999933118754876
TAK-071,0.12116764777996347
PRI-724,-0.0002766733724638418
Ligandrol,0.0940140659873318
CC-90011 (benzenesulfonate),0.06272524610665953
AB928,0.08325406303442878
BIIB068,0.03928909349811317
DCC-3014,0.050080490084498885
Omaciclovir,0.06132973312903736
Tefinostat,-0.030507267808051935
ALK2-IN-1,-0.005405467572833485
SEL120-34A (monohydrochloride),-0.08351615524770704
Belvarafenib,-0.07425457740591954
USL311,0.054174332426534966
PF 03716556,0.014304611930912724
Triazavirin,0.03448352954507866
LTA4H-IN-1,0.10243528205125421
Nidufexor,0.0015381716242114747
Burixafor (hydrobromide),0.04280350211115637
Filibuvir,0.10292747135938494
GSK2983559 (free acid),0.05958421412274132
IDO1-IN-5,0.09348486595245925
MDR-652,0.06790322625318407
Polymyxin B nonapeptide (TFA),0.049116852997404904
6-Thio-2'-Deoxyguanosine,-0.08465766695467286
CCR1 antagonist 9,0.04138645209202261
MW-150,0.06488975758405696
Olinciguat,0.09484351372389035
Valnivudine,0.08750512577949965
Petesicatib,0.08863760551094864
Elenbecestat,0.05016953896019037
Balovaptan,0.08555058105410034
ASP5878,-0.13359880873772717
DS-1971a,0.10021175713984094
Fosdagrocorat,0.030495005276308385
Theliatinib,0.10295960229699146
Batabulin,-0.16689657862704071
Flesinoxan,0.08929057562492262
Belzutifan,0.06055416680173804
Tebanicline (dihydrochloride),0.04757130833195522
TAS4464,-0.12435632319219858
FAPI-4,0.06265481416009451
Saredutant,0.07280753075059031
Elexacaftor,-0.045604792115913874
Acrizanib,0.06756020521094637
Zandelisib,0.04615250236484235
MRTX1133,0.021085433206687494
THZ531,0.0478565114367596
Pemigatinib,0.07628229291552742
AMG-397,-0.18462186673442132
AMZ30,0.06456524078530645
meglutol,0.030864939309739898
chromium-picolinate,0.0693885501866252
walrycin-B,-0.008898210817601204
tannic-acid,0.012991757698529872
BRL-44408,0.07105189870755177
3-methyl-GABA,0.0920872386985068
TEPP-46,0.1022710146910259
etifoxine,0.036485971284445994
alpha-methylserotonin,0.06440354499832139
butylidenephthalide,0.05342173622992707
SCH-51344,0.04680998160742473
BQ-788,0.052205371712082914
AMD-3465,0.016610579755444707
MG-624,0.043450465970480905
AZD8797,-0.05930747112172847
HC-067047,0.016018089636494884
SB-452533,0.022456629262702102
NS-19504,0.06796046447358367
GKA-50,0.011338099723638334
5-hydroxyectoine,0.07386045848059905
MK-5046,0.07013649916070859
PK-44,0.07521896328538218
ceftizoxim,0.09230773001564864
PD-173212,0.0382830202000215
Merck60,-0.11242364529884488
PNU-177864,0.07017535483382292
LDN193189,0.019179601093494425
risedronate,0.08271681785516982
TC-I-2014,0.044420601438012366
anagliptin,0.05012708716664687
NHI-2,0.031094770004544903
BRD-K05804044-001-18-5,-0.05113142265127099
DH-97,0.06392270071367015
CCMQ,0.07368213815392194
SM-164,0.043466575258001336
"3,4-DCPG-(R)",0.022645630931840233
CID-2745687,0.0794805731536892
fludrocortisone-acetate,-0.0039128127258455875
AT-1015,0.09737924898802261
propyphenazone,0.04511927800567369
YM-90709,0.0839160752246332
17-PA,0.04969826361424886
PHP-501,0.03740519159238972
NTRC-824,0.05185071226217053
SB-612111,0.1034424367480511
GANT-61,0.10402297246359211
UBP-310,0.023785946165540143
thiotepa,0.11356995018174743
S-trityl-L-cysteine,-0.1360404729812556
methantheline,0.07206654115380626
AZ-10606120,0.07712380625726184
DC-260126,0.09638916561667384
ombitasvir,0.08609274786225658
SR-2211,0.056593403136510165
PF-429242,-0.026982263888562327
Zearalanol,0.10467072994645926
ZAMI-633,0.08787767044609206
K145,0.020827440888379463
VU10010,0.1313743561389476
GNE-477,0.031187333848576332
S1P1-agonist-III,0.11391997019854702
ISRIB,0.06869156918023048
daidzin,0.07360010949105923
PFI-4,0.08408930546178149
A-438079,0.060753271286729846
zinc-undecylenate,0.04112321150746908
trimetrexate,-0.14891903564364936
AZD9056,-0.03491003621429204
ibiglustat,0.05391603667156704
AZD3264,0.04759528177738398
SIB-1893,0.07371347496967769
BC-11,0.028833711228091852
AZ-7371,0.1043712962205986
AS-252424,0.12131437007171007
NBI-98782,0.10141170907133719
ML355,0.08309241880665107
LY2857785,0.05451299981462019
pipobroman,0.07248280070460092
anthraquinone,0.06605818358480275
SB-297006,0.013393633764353905
macozinone,0.06825258915915663
T-025,0.008896280383765503
TC-G-1005,0.042033486479840815
nastorazepide,0.07372282262508505
GSK2830371,0.001788058022063683
APY-29,-0.051186632396587224
NDT-9513727,0.06596930915580149
CC4,0.15285636414829407
DDD107498 (succinate),0.0657991640125699
bromebric-acid,0.03480869604690865
ER-50891,0.04106234085769372
clonixin,0.021235610826230076
dexmedetomidine,0.04659518477086272
Mps-BAY-2a,-0.21165276702275043
PAOPA,0.13086135717215308
OR-486,0.08161715852696547
iCRT-14,0.01598397585115751
dihydroxyacetone,0.026786851272997514
L-694247,0.04211099758038247
undecylenic-acid,0.0424455398223387
UK-5099,0.18053601075644826
treprostinil,0.0680015357730352
EUK-134,0.03193108412546456
Calhex-231,0.10013469084636364
TCS-2210,0.1519550914248308
impentamine,0.0824281049810837
MK-886,0.07877384928202355
A-887826,0.09411086443284941
UF-010,0.02885116287977808
ampyrone,0.10678788383128078
L-kynurenine,0.0009613878081209037
pyrantel-pamoate,0.07189026590953192
Kojic acid,0.05346547271970135
NU-2058,0.13054490070503508
CJ-033466,0.10533717235116098
BMS-470539,0.0328016620010249
"1,4-butanediol",0.006850729642524569
BAY-2402234,0.033563639021256315
neurodazine,0.060921079402263614
dynole-34-2,-0.025291208309745322
GW-1100,0.009757289756702241
R112,0.07252672089057872
AM095,0.08260407255809389
MC1568,0.05658402731249517
NS-3623,0.12080816669077972
levcromakalim,0.10440736302503117
TMN-355,0.018921029998150967
CINPA-1,0.08294713146413692
ML298,0.0581870927641249
Actinonin,0.0708057694571563
LY288513,0.0745116142154385
fenebrutinib,0.015451038225943606
GSK2110183,0.04498250624664455
L-phenylisopropyladenosine,-0.00012644219652184057
ML324,0.08980847610663961
SR-1078,0.11487267783606729
GS-967,0.00831666385323709
MI-14,0.07730883527404765
cinnamaldehyde,0.11148412383017973
CP-640186,0.024548255210122286
TC-G-1000,0.0991416396667916
CFI-400945,-0.1259964409503337
epigallocatechin-(-),0.09200151783877385
kartogenin,0.1498531574205818
ruboxistaurin,0.04694066427997677
cipargamin,-0.06365435711208105
JNJ-5207852,0.10642102202682005
MK-2894,0.04626776896896282
neuropathiazol,0.061590452711973595
loracarbef,-0.04917622429343701
Ketotifen (fumarate) - QC Failure,0.03704337928893838
D-157495,0.062054478289547736
4-DAMP,0.12431759502259826
BMS-906024,0.08271328538782426
TCS-OX2-29,0.11235837158374164
SCH-202676,0.0764904233315294
dalbavancin,0.027066063163067627
A-485,0.02794331822465365
6-aminopenicillanic-acid,0.02864048178213841
ASC-J9,0.04448858674609568
buramate,0.05880328212336919
JNJ-64619178,-0.12757786306177826
L-760735,0.028808849581922494
AC-261066,-0.025018762240251007
McN-5652-(+/-),0.021734158480647473
devazepide,0.0971299942467579
SDZ-SER-082,0.05427356550610109
GF109203X,-0.022822386626754693
dihydrexidine,0.09759682459701599
Metarrestin,0.09762849572559334
pemirolast,0.043121910768991745
fisetin,0.009610303711522775
AP-18,-0.010332841433626908
VER-155008,0.09829657802198173
ammonium-perfluorocaprylate,0.07451202423689687
JHW-007,0.07203421900595518
BAY-60-6583,0.035594894495216856
CP-471474,0.02370684847042429
phenylmethylsulfonyl-fluoride,0.036813383547707516
N-methylformamide,0.07740778886167198
bronopol,0.023338694758737157
gepotidacin,0.02178387389091663
PSNCBAM-1,0.09412016153551614
GSK-LSD-1,0.07048321302027592
EPZ020411,0.0800132456976551
CP-94253,0.05944488370144521
GNE-7915,0.08774756260338065
CKI-7,0.06022820691871393
TC-S-7003,-0.03724965678584352
ectoine,0.028482368970829664
BMS-536924,-0.006997052633639125
PD-118057,0.026358931044354224
SJ-733,0.027979089068627803
ACT-132577,0.0929557552632393
DSM265,0.05723367820988489
methysergide,0.058559396267061324
ZSET1446,0.06911571347253549
plumbagin,0.08631062134210521
AVE-0991,0.04830880111926018
VBY-825,0.06084264685306913
tartaric-acid,0.04066133600198381
GW-542573X,0.06938892200308636
ITX3,0.06355124860714002
cinchonine,0.0483333750719992
GSK1562590,0.0640032698876832
S-07662,0.1147499536791098
isopentyl-4-methoxycinnamate,0.07694681359172081
BTB06584,0.08467534457645277
OTS514,0.04618404258716123
sparteine-(+),0.10498175753028441
GK921,-0.09129196107782925
APY0201,-0.16231630634337774
SIS3,0.016687508892625116
UAMC-00039,0.03928571624095267
liquiritin,0.06504261515111333
L-755507,0.10907521197290415
mivobulin,-0.18091606420201645
micafungin,0.04672716612252188
butabindide,0.06288869037674671
KRCA-0008,0.08276814970024907
ZM-39923,0.11970306774456084
STAT3-inhibitor-VI,0.09715772806144082
cyproterone-acetate,-0.09585882944908275
DHBP,-0.061124219169327434
RN-1,0.11459517531303443
cabagin,0.08054979977809365
JNJ-27141491,-5.483353636760723e-05
AR-C155858,-0.0011365590698592413
SF-11,0.08075933896650274
Imepitoin,0.08856463180543046
JTE-013,0.019531062376031433
geldanamycin,-0.01887835377222726
Mps1-IN-5,-0.17310761071127112
levobetaxolol,0.07176292147432582
AMG-176,-0.04338295978827887
thymopentin,0.10154032610959302
phenyl-salicylate,0.06724767548219795
PhiKan-083,0.03009427208815323
Tricaine (methanesulfonate),0.05957037996904963
astilbin,0.03681966458981691
TC-H-106,0.003781500348424846
merbarone,0.03419164220157663
DSR-6434,0.06673726112417488
methylbenzethonium-chloride,-0.08388224001078935
gallium-triquinolin-8-olate,0.022961705619355715
PF-06651600,0.12432945092633937
NK-252,0.02264605006488658
azaserine,0.11533598386086293
dipyrocetyl,0.06248819052778724
BX-795,-0.06044697112867134
PHA-568487,0.12872069701351804
YM-298198-desmethyl,0.11688140029544415
FH-535,0.07562560891819534
JW-642,0.04527276736736574
Y-29794,0.010387583854114875
cefmetazole,0.10603439195300633
PIM-1-Inhibitor-2,0.11648233096579502
ligustilide,0.04566146568265951
madrasin,0.08522008086288306
riodoxol,0.09301925391976074
etretinate,0.05803127549835181
TCS-21311,-0.016087206367622862
cot-inhibitor-2,-0.0320801609080922
heclin,0.02974419426103818
WYE-687,-0.05880159647959585
LMK-235,-0.03910653625574342
WH-4-023,0.03738681351946625
XMD8-92,-0.13148587261725767
bromindione,0.05220548812431734
GSK2837808A,0.10487375787814661
PF-8380,0.08103784710483453
MDL-27531,0.09678111879612306
cardionogen-1,0.047815827764053624
PF-03882845,0.05931126266830706
SD-2590,0.0408709480830966
AZM-475271,0.09212519757396498
LDN-27219,0.059924705947804094
TC-S-7006,0.07805351624676089
temefos,0.12129832563086076
YM-244769,0.053507290069913074
sulfisomidin,0.1034887252532799
ML786,-0.05175945203265785
PCO-400,0.09455652046494732
azaguanine-8,0.0875802737163849
BAY-61-3606,-0.024840512244910448
propagermanium,0.05370196359899013
alantolactone,0.06746531387542397
methanesulfonyl-fluoride,0.067151537694136
ISX-9,0.10418904026582475
carbaril,0.059635434340537224
TC-O-9311,0.11735063791572188
SBHA,0.10245134199043833
parethoxycaine,0.06280075238581598
mirin,0.02259637789030829
WAY-629,0.019959334622305338
ON-01500,-0.17768082177521188
BMS-182874,0.0010316868819925944
isoflurophate,0.05810080916083261
ethoxyquin,0.06632027841258843
CQS,0.06781838166869178
BMS-566419,-0.003175443074996565
UK-356618,0.043892715115491636
I-CBP-112,-0.021620458835241926
FRAX486,0.04892773306648165
mangafodipir,0.0056768772789802194
"3,5-DHPG-(S)",0.03347411541594716
CU-CPT-4a,0.007526391890209443
3PO,0.12992064759044258
HTH-01-015,0.014102336258249096
cyclopamine,0.06685416654573546
A-1120,0.062482895905816974
YM-298198,0.10606650118899162
ICA-069673,0.10965106555195378
lifitegrast,0.07827685917457154
CHC,0.11083937606544778
bendazol,0.04938033347140807
A-839977,0.0380653990330883
YC-1,-0.0362335598308574
sodium-orthovanadate,0.05849732411112462
propylparaben,0.07008525034044652
theaflavin,0.07252552641767092
CGP-78608,0.05884867605460606
NSC-636819,0.0780356842356393
sodium-nitrite,0.07963151813855297
esomeprazole,0.10816112348212525
JNJ-10397049,0.05514953807673999
DDR1-IN-1,0.007684994364870455
WAY-316606,0.004932207272242627
fumonisin-B1,0.07132869110011224
lylamine,-0.06303102323494582
clanfenur,0.021204355451808946
9-anthracenecarboxylic-acid,0.11555345924238869
SC-51089,0.07606919461995174
SR-1664,0.1018551525667751
sitaxentan,0.06728408880781193
etifenin,0.05454360549810269
ZLN024,0.08212343480059953
naquotinib,0.02796309037089284
HA-130,0.016884426543216806
GNTI,0.06307786105139161
ERK5-IN-1,-0.0819167657623991
tafluprost,0.012291846278762068
oxaceprol,0.09596234268514676
siremadlin,0.06845607485823246
monocrotaline,0.11505493337920109
GW274150,0.08650730235356544
BCTC,0.08290943682472969
TY-52156,0.017158440438076742
BAZ2-ICR,0.021645852830897715
URMC-099,-0.08797038635506536
luzindole,0.0646051586521769
atenolol-(+),0.13290967008119867
statil,0.06836065276116507
2-methylimidazole,0.07077107194202187
MRK-560,0.11063538852291716
A-987306,0.08511120649830071
GNF-7,0.07908950379827251
guanidinoethyldisulfide-bicarbonate,0.10005472100825626
XD-14,0.014473420352126704
ML10302,0.07525450931691077
AZD0156,-0.028922992044815552
tribromoethanol,0.06537336574501329
atorvastatin,0.08299002304287548
sonepiprazole,0.08421456590123982
caroverin,0.09673645161978196
genz-123346,0.13242233418384783
IOX1,0.08222595838837093
PCI-29732,0.11348097389043944
SUN-11602,0.014534139974319082
MJ-15,0.07406385368930309
morantel,0.1386271343536037
CH55,0.024533568622778484
TAK-659,-0.01898623282595961
ICA-110381,-0.0015006561298501365
cis-aconitic-acid,0.050919592793869824
tretinoin,0.013995271550537649
SP-100030,0.09160623796988498
VU591,0.038225425852500786
A77636,0.07622582281705362
alpha-asarone,0.10609454961604957
BLU9931,0.05947152111677209
IT1t,0.10474070793627753
AS-2444697,0.1260451521005807
UC-112,-0.06631168832144246
NS-1643,0.04476171394356502
amifostine,-0.007388864623141603
isoquercitrin,0.040264976133599646
hemin,0.05989255424129455
riboflavin-tetrabutyrate,0.025197921785452496
L-689560,0.005746201952819325
HM-30181,0.04392035256460505
sucrose,0.04987403989093395
SNG-1153,0.03645068649622714
AMI-1,0.06015015705621395
putrescine,0.10801754729655609
remodelin,0.06843918730521448
DG-172,0.057428234160539625
CYM-5541,0.07415409372690539
pitavastatin,-0.04150789041442686
melanotan-ii,0.13709476833580275
losartan,0.04405631434824068
Ranitidine (hydrochloride),0.07187494774902725
ONO-8130,0.07735035678039981
A-804598,0.06907929109788435
ITX5061,0.06788627960372409
TC-G-1004,0.05270448627757723
Metoprine,-0.11203468100093247
reversine,-0.12008997150001215
rauwolscine,0.07235096513834918
furamidine,-0.05565239307285526
N-(p-amylcinnamoyl)-anthranilic-acid,0.03136516638923902
ridinilazole,0.02145085122460326
TCN238,0.04515423269228923
PD-81723,0.09131830441186396
adelmidrol,0.09026019219154496
methylparaben,0.07913927366674246
cefotaxime,0.1354642151206547
MMV-390048,0.05851523696562093
PLX647,0.0173838067090548
A-582941,0.05608629770837138
saroglitazar,-0.010717435312471331
aminosalicylate,0.02188844456457343
bismuth-subsalicylate,0.04382951110435444
AG-556,0.04132752975597477
TRAM-39,0.04802677848996264
GSK2606414,0.04190851193932601
NGD-98-2,0.12543096661692998
licostinel,0.024038052395816523
TCS-3035,0.02646962772652937
mecysteine,0.07070072899582962
ASP-6537,-0.0031672896996633153
SDZ-220-040,0.06484783668601123
rosuvastatin,0.11142606134200235
AT-406,0.09776799661316257
strontium-ranelate,0.021945897422553633
BLZ945,0.07976782901839809
PF-750,0.06699491860862207
NFKB-activation-inhibitor-II,0.07832367482989473
daminozide,0.11589505267516063
JNJ-47965567,0.0960170531639395
paeoniflorin,0.05291861559739375
VU0360172,-0.0013100458942940899
PTC-209,0.039475402158328385
R-268712,0.15778093067347565
C11-Acetate,0.07624321475479537
2-Benzyl-4-chlorophenol,0.11291696239878483
CW-008,0.03361153557505222
zoledronic-acid,0.07793051892083429
tinoridine,0.037874111685994936
KHK-IN-1,-0.06430819377725285
6-Diazo-5-oxo-L-nor-Leucine - QC Failure,0.057561144196483394
spautin-1,-0.035291576532370805
benactyzine,0.1141092419957852
LY231617,0.03392941015312559
OR-1896,0.058346542435837166
MK-8998,0.03348602788697544
SGC-707,0.06942561584885291
sparteine-(-),0.043041455779420736
BAY-60-7550,0.08857656207913718
wortmannin,0.07769295195243135
NVP-TNKS656,0.08352577196938141
TC-SP-14,0.051461856346905775
sobuzoxane,-0.015662152469770818
A-784168,0.03235465145780509
zebularine,0.08993028892613089
dynasore,0.0504869808915923
VU152100,0.03087623767881531
tyrphostin-AG-825,0.07002310019894378
TP-003,0.018237465729542948
RQ-00203078,0.022050553121908623
EIPA,0.050245596703248886
Bortezomib,-0.06035343572233022
ON123300,-0.10421594678508256
CC-223,-0.029574398127385007
AZD5582,0.0042518314075407505
ascomycin,-0.01238896237359272
BRD9876,0.033920583226185234
CU-T12-9,0.03203292643608661
Pericyazine,0.06215898683819491
HER2-Inhibitor-1,0.09240403503988086
AI-10-49,-0.06381871916055652
MK2-IN-1,0.005714614850876084
M8-B,0.09646177714520786
GSK2193874,0.09323204594507296
K-Ras(G12C)-inhibitor-12,0.11176832307527691
delafloxacin,0.09254637690197134
CCT-031374,0.07922515711988116
sinefungin,-0.008772099308090154
SU16f,0.08960416373890388
Ro-67-7476,0.04123673278191309
YIL-781,0.015551813234022977
EI1,0.10128648013876329
kasugamycin,0.06337546302766633
S63845,-0.028735742410541977
catharanthine,0.07622978598361965
PF-04885614,0.07340211569837421
cysteamine,0.04287657260256569
OF-1,-0.0030709331610489984
imatinib,0.05212495077005917
ML218,0.03277620422425336
PD-166285,-0.030821750382790343
lusutrombopag,0.09219586193954557
NS-5806,0.024486836846498175
OICR-9429,0.08845384721243744
pyrintegrin,-0.1449965504844042
carbarsone,0.15173592046392206
Mps1-IN-1,0.09418401554396814
tolonium,-0.1529321126888002
SU9516,-0.08890010545615236
DR-2313,0.14193921563552003
tucidinostat,-0.045327372517610647
pindolol-(-),0.0690042333212166
BHQ,0.10155213759744292
exo-IWR-1,0.05008480451044743
Imazodan,0.021154558600205164
nifedipine,0.09917001823774624
S4,0.047424503284173934
calcium-levofolinate,0.07954639428844597
deferasirox,0.011662996319117148
PD-161570,-0.017306504620962337
CPI-169,0.07506976275935184
ferrostatin-1,0.07321268315403955
GSK2881078,0.03550405578763173
API-1,-0.17064521386085005
savolitinib,0.06475676636431062
cot-inhibitor-1,0.056739835466680294
CB-103,0.07461553628138018
A-939572,-0.06782555604557601
SAG,0.05693662338046158
cefazolin,0.05170733231396836
SA-47,0.06760305332410614
acrylate,0.0918029255980607
threo-2-methylisocitrate-(DL),0.03016904177898616
potassium-iodide,0.032910873494361906
sodium-dodecyl-sulfate,0.08632390418678698
pamabrom,0.06802951229458522
ethanolamine-oleate,0.1442803915838724
lasofoxifene,0.020553040971515148
